source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
0001547131518577605,0001547131518515101,0.429554,-0.001816,-0.026451,0.001618,-0.000200,-0.000789
0001547131518640114,0001547131518577605,0.434127,-0.001167,-0.025764,0.000777,0.000818,-0.000794
0001547131518702612,0001547131518640114,0.430777,-0.002273,-0.025557,-0.000023,0.001484,-0.000727
0001547131518765115,0001547131518702612,0.436528,0.003095,-0.025235,-0.000952,0.001788,-0.000905
0001547131518827618,0001547131518765115,0.437417,-0.002638,-0.024956,0.000424,0.001272,-0.000913
0001547131518890121,0001547131518827618,0.437191,0.006648,-0.021498,0.001201,0.000758,-0.001162
0001547131518952625,0001547131518890121,0.432615,-0.002789,-0.022852,0.000311,0.000300,-0.000842
0001547131519015129,0001547131518952625,0.427144,-0.000329,-0.023793,0.001187,0.000114,-0.000814
0001547131519077631,0001547131519015129,0.425429,-0.001000,-0.024236,0.001392,-0.000154,-0.000916
0001547131519140137,0001547131519077631,0.426600,0.000205,-0.023690,0.000829,-0.000642,-0.000817
0001547131519202640,0001547131519140137,0.423559,-0.000944,-0.024394,0.000739,-0.000902,-0.000449
0001547131519265142,0001547131519202640,0.432186,-0.000766,-0.022938,0.000738,-0.000770,-0.000550
0001547131519327646,0001547131519265142,0.429886,-0.003036,-0.022579,0.000089,-0.000677,-0.000584
0001547131519390149,0001547131519327646,0.424434,-0.000633,-0.023049,0.000782,-0.000627,-0.000870
0001547131519452652,0001547131519390149,0.423267,0.000103,-0.023968,0.001595,-0.000347,-0.000847
0001547131519515131,0001547131519452652,0.420745,-0.000673,-0.024610,0.000794,0.000091,-0.000655
0001547131519577626,0001547131519515131,0.426363,0.001477,-0.023279,0.000508,0.000492,-0.000680
0001547131519640130,0001547131519577626,0.419069,-0.001966,-0.024829,0.001022,0.000441,-0.000525
0001547131519702633,0001547131519640130,0.415857,-0.000903,-0.024193,0.001866,0.000582,-0.000705
0001547131519765136,0001547131519702633,0.419003,-0.002370,-0.022459,0.000392,0.000139,-0.000460
0001547131519827639,0001547131519765136,0.414874,-0.001918,-0.021909,0.000355,-0.000401,-0.000471
0001547131519890143,0001547131519827639,0.416715,-0.002287,-0.021255,-0.000057,-0.000945,-0.000402
0001547131519952647,0001547131519890143,0.415563,-0.002250,-0.021838,-0.000086,-0.000883,-0.000642
0001547131520015150,0001547131519952647,0.413383,-0.002543,-0.022695,-0.000047,-0.000359,-0.000848
0001547131520077654,0001547131520015150,0.413164,-0.002565,-0.024874,0.000526,-0.000094,-0.000941
0001547131520140157,0001547131520077654,0.415520,-0.002525,-0.023896,0.000096,-0.000156,-0.001147
0001547131520202660,0001547131520140157,0.413687,-0.002420,-0.023423,0.000294,-0.000113,-0.001279
0001547131520265164,0001547131520202660,0.408138,-0.003446,-0.022286,0.000198,-0.000005,-0.001436
0001547131520327667,0001547131520265164,0.406673,-0.003878,-0.022111,0.000297,0.000666,-0.001618
0001547131520390171,0001547131520327667,0.407897,-0.002897,-0.023083,0.000341,0.001180,-0.001604
0001547131520452674,0001547131520390171,0.416169,-0.005537,-0.021799,0.000471,0.001037,-0.001442
0001547131520515178,0001547131520452674,0.412399,-0.002929,-0.021793,-0.000330,0.000433,-0.001461
0001547131520577681,0001547131520515178,0.406653,-0.004474,-0.022271,-0.000986,0.000281,-0.001317
0001547131520640152,0001547131520577681,0.410643,-0.005778,-0.022883,-0.000874,0.000391,-0.001238
0001547131520702659,0001547131520640152,0.411123,-0.006461,-0.021095,-0.001275,0.000538,-0.001283
0001547131520765158,0001547131520702659,0.409125,-0.006052,-0.021348,-0.000703,0.000122,-0.001260
0001547131520827661,0001547131520765158,0.411366,-0.005142,-0.022718,-0.000377,0.000086,-0.001417
0001547131520890164,0001547131520827661,0.412417,-0.005405,-0.023508,-0.000716,-0.000082,-0.001526
0001547131520952668,0001547131520890164,0.412151,-0.004030,-0.022897,-0.001613,0.000159,-0.001579
0001547131521015172,0001547131520952668,0.410365,-0.008017,-0.024259,-0.002824,0.000916,-0.001165
0001547131521077675,0001547131521015172,0.408584,-0.006520,-0.024411,-0.000731,0.001379,-0.001124
0001547131521140186,0001547131521077675,0.405925,-0.005240,-0.024037,-0.000007,0.000991,-0.001225
0001547131521202682,0001547131521140186,0.408824,-0.002710,-0.021428,0.000730,0.000686,-0.001468
0001547131521265185,0001547131521202682,0.409452,-0.003784,-0.020462,0.000105,-0.000788,-0.001409
0001547131521327689,0001547131521265185,0.408746,-0.000482,-0.019840,0.002488,-0.001033,-0.001242
0001547131521390192,0001547131521327689,0.414716,0.000886,-0.017824,0.003121,-0.002729,-0.000839
0001547131521452695,0001547131521390192,0.412616,-0.005159,-0.021691,-0.001014,-0.002886,-0.000642
0001547131521515199,0001547131521452695,0.418931,-0.007927,-0.020675,-0.000810,-0.002750,-0.001273
0001547131521577702,0001547131521515199,0.408727,-0.006419,-0.024220,-0.000901,-0.002070,-0.002120
0001547131521640205,0001547131521577702,0.410153,-0.009382,-0.025680,-0.001788,-0.001136,-0.002537
0001547131521702709,0001547131521640205,0.416801,-0.012318,-0.022921,-0.003280,-0.001012,-0.003016
0001547131521765180,0001547131521702709,0.414524,-0.009427,-0.023471,-0.000361,-0.000593,-0.003784
0001547131521827683,0001547131521765180,0.410546,-0.005597,-0.023281,0.001968,0.000774,-0.004045
0001547131521890187,0001547131521827683,0.416372,-0.002811,-0.023462,0.003341,0.000879,-0.003489
0001547131521952690,0001547131521890187,0.413586,-0.000188,-0.022910,0.005264,0.000199,-0.003259
0001547131522015194,0001547131521952690,0.419211,-0.006447,-0.022498,0.001218,-0.000229,-0.002888
0001547131522077698,0001547131522015194,0.416872,-0.011502,-0.022659,-0.003462,0.000653,-0.002845
0001547131522140201,0001547131522077698,0.410007,-0.016376,-0.024905,-0.005841,0.002193,-0.002555
0001547131522202704,0001547131522140201,0.412583,-0.015255,-0.024370,-0.004324,0.002290,-0.002226
0001547131522265208,0001547131522202704,0.416047,-0.013671,-0.023267,-0.002898,0.000980,-0.002374
0001547131522327712,0001547131522265208,0.419353,-0.007599,-0.022642,-0.000120,0.000599,-0.003152
0001547131522390216,0001547131522327712,0.417487,-0.003571,-0.021907,0.002007,0.000582,-0.003849
0001547131522452718,0001547131522390216,0.416185,-0.003403,-0.021852,0.001934,-0.000345,-0.003257
0001547131522515221,0001547131522452718,0.419516,-0.003770,-0.021890,0.001877,-0.000844,-0.002275
0001547131522577724,0001547131522515221,0.419394,-0.006074,-0.022397,0.000605,-0.001663,-0.001786
0001547131522640228,0001547131522577724,0.424826,-0.008722,-0.022826,-0.000312,-0.001628,-0.002282
0001547131522702731,0001547131522640228,0.425353,-0.010962,-0.023159,-0.000587,-0.000979,-0.003110
0001547131522765235,0001547131522702731,0.420843,-0.008035,-0.023744,-0.000236,-0.000772,-0.003465
0001547131522827738,0001547131522765235,0.425045,-0.007382,-0.023900,0.000639,-0.000486,-0.003203
0001547131522890208,0001547131522827738,0.420957,-0.006230,-0.023138,0.001251,-0.000592,-0.002892
0001547131522952712,0001547131522890208,0.420885,-0.006578,-0.023616,0.000709,-0.001267,-0.002893
0001547131523015216,0001547131522952712,0.421115,-0.005829,-0.022639,0.000563,-0.001902,-0.003192
0001547131523077719,0001547131523015216,0.420720,-0.007920,-0.021750,0.000518,-0.001171,-0.003089
0001547131523140222,0001547131523077719,0.419947,-0.007478,-0.024418,-0.000422,-0.000162,-0.003036
0001547131523202725,0001547131523140222,0.414625,-0.005848,-0.026655,0.000165,0.000803,-0.002708
0001547131523265229,0001547131523202725,0.418129,-0.007229,-0.026095,0.000550,0.000835,-0.002705
0001547131523327736,0001547131523265229,0.420478,-0.006813,-0.025708,0.001483,0.001083,-0.002941
0001547131523390236,0001547131523327736,0.426968,-0.006663,-0.025009,0.002624,0.002218,-0.002965
0001547131523452747,0001547131523390236,0.413942,-0.004272,-0.023984,0.001837,0.002497,-0.002531
0001547131523515243,0001547131523452747,0.415089,-0.005417,-0.021552,-0.000590,0.000484,-0.001993
0001547131523577746,0001547131523515243,0.414061,-0.007569,-0.019557,-0.001914,-0.001139,-0.002025
0001547131523640250,0001547131523577746,0.416682,-0.010208,-0.019879,-0.003038,-0.002328,-0.002163
0001547131523702752,0001547131523640250,0.415915,-0.008489,-0.021460,-0.001833,-0.001641,-0.002244
0001547131523765256,0001547131523702752,0.414613,-0.007024,-0.023229,-0.000526,-0.001218,-0.002286
0001547131523827760,0001547131523765256,0.425086,-0.006255,-0.023530,0.001107,-0.000596,-0.002561
0001547131523890263,0001547131523827760,0.412711,-0.001883,-0.027163,0.002521,0.000386,-0.002749
0001547131523952767,0001547131523890263,0.416988,-0.003792,-0.024398,0.001232,0.001748,-0.002089
0001547131524015238,0001547131523952767,0.417632,-0.005760,-0.023503,0.000460,0.002263,-0.001750
0001547131524077741,0001547131524015238,0.414051,-0.008980,-0.022642,-0.000612,0.001995,-0.001497
0001547131524140244,0001547131524077741,0.415158,-0.008989,-0.019326,-0.001512,0.000656,-0.001630
0001547131524202748,0001547131524140244,0.410762,-0.010178,-0.020048,-0.002235,0.000480,-0.001896
0001547131524265251,0001547131524202748,0.413481,-0.006553,-0.019009,0.000080,-0.000522,-0.002352
0001547131524327755,0001547131524265251,0.412741,-0.005409,-0.020897,0.000880,-0.001620,-0.002351
0001547131524390258,0001547131524327755,0.418464,-0.005854,-0.021028,-0.001030,-0.002464,-0.002099
0001547131524452762,0001547131524390258,0.416686,-0.006049,-0.022656,-0.000256,-0.002198,-0.001847
0001547131524515267,0001547131524452762,0.415413,-0.005058,-0.022952,0.001433,-0.001220,-0.001836
0001547131524577769,0001547131524515267,0.413385,-0.004429,-0.024601,0.000946,0.000754,-0.001913
0001547131524640272,0001547131524577769,0.414159,-0.003263,-0.025919,0.002719,0.001452,-0.002011
0001547131524702775,0001547131524640272,0.412399,-0.003628,-0.024250,0.002042,0.001705,-0.001816
0001547131524765279,0001547131524702775,0.414258,-0.003885,-0.019096,0.001504,-0.000456,-0.001692
0001547131524827783,0001547131524765279,0.415407,-0.005425,-0.019075,0.000056,-0.000918,-0.001280
0001547131524890286,0001547131524827783,0.415835,-0.007890,-0.020718,-0.001737,0.000852,-0.001269
0001547131524952796,0001547131524890286,0.406572,-0.007764,-0.025225,-0.001573,0.002322,-0.001489
0001547131525015293,0001547131524952796,0.409154,-0.009634,-0.024565,-0.002739,0.000651,-0.001594
0001547131525077795,0001547131525015293,0.413030,-0.009038,-0.023730,-0.001268,-0.000577,-0.001813
0001547131525140267,0001547131525077795,0.410079,-0.006823,-0.023905,-0.001479,-0.001199,-0.002030
0001547131525202770,0001547131525140267,0.407447,-0.005867,-0.022788,-0.000339,0.001105,-0.001983
0001547131525265276,0001547131525202770,0.412301,-0.006515,-0.019713,-0.000288,-0.000029,-0.001604
0001547131525327776,0001547131525265276,0.408391,-0.002522,-0.020327,0.002083,-0.003304,-0.001339
0001547131525390280,0001547131525327776,0.411831,-0.005979,-0.020806,-0.000590,-0.004461,-0.001210
0001547131525452784,0001547131525390280,0.406574,-0.009754,-0.024024,-0.004771,-0.001861,-0.001152
0001547131525515286,0001547131525452784,0.412934,-0.012202,-0.023170,-0.003265,0.000130,-0.001218
0001547131525577790,0001547131525515286,0.416340,-0.010200,-0.025067,0.000765,0.001879,-0.001342
0001547131525640293,0001547131525577790,0.407671,-0.010878,-0.025340,-0.002654,0.002835,-0.001479
0001547131525702797,0001547131525640293,0.409344,-0.011630,-0.023143,-0.001003,0.003513,-0.002014
0001547131525765300,0001547131525702797,0.409274,-0.007067,-0.021947,0.001290,0.003665,-0.002765
0001547131525827804,0001547131525765300,0.407576,-0.008559,-0.018683,-0.000407,0.002224,-0.002372
0001547131525890307,0001547131525827804,0.415305,-0.009666,-0.018396,0.000048,-0.000669,-0.001529
0001547131525952810,0001547131525890307,0.411547,-0.005509,-0.016329,0.001371,-0.000799,-0.001738
0001547131526015314,0001547131525952810,0.404147,-0.005711,-0.018831,0.000268,-0.001990,-0.002313
0001547131526077817,0001547131526015314,0.401900,-0.007138,-0.020070,-0.001117,-0.002920,-0.002670
0001547131526140320,0001547131526077817,0.400433,-0.005418,-0.022321,0.001062,-0.001569,-0.002553
0001547131526202824,0001547131526140320,0.401577,-0.006082,-0.024072,0.001679,-0.000951,-0.002280
0001547131526265295,0001547131526202824,0.399742,-0.005859,-0.024518,0.000711,-0.000099,-0.002023
0001547131526327798,0001547131526265295,0.399972,-0.008545,-0.024479,-0.000482,0.000793,-0.002207
0001547131526390301,0001547131526327798,0.398850,-0.007396,-0.023122,0.000500,0.000501,-0.002420
0001547131526452804,0001547131526390301,0.399089,-0.006618,-0.020131,-0.000275,0.000339,-0.002304
0001547131526515308,0001547131526452804,0.397569,-0.008864,-0.019925,-0.000828,0.000482,-0.002038
0001547131526577811,0001547131526515308,0.404725,-0.008565,-0.018159,-0.001265,-0.000507,-0.002206
0001547131526640315,0001547131526577811,0.406782,-0.008711,-0.021350,-0.000477,-0.000827,-0.002459
0001547131526702818,0001547131526640315,0.403497,-0.007425,-0.022094,0.000536,-0.001483,-0.002741
0001547131526765321,0001547131526702818,0.400670,-0.004559,-0.022229,0.000801,-0.001941,-0.002573
0001547131526827826,0001547131526765321,0.398037,-0.006635,-0.022615,0.000205,-0.001058,-0.002234
0001547131526890329,0001547131526827826,0.398422,-0.007079,-0.022215,-0.000039,-0.000524,-0.002238
0001547131526952832,0001547131526890329,0.400591,-0.008412,-0.022646,-0.000589,-0.000481,-0.002211
0001547131527015336,0001547131526952832,0.398216,-0.009203,-0.022107,-0.001136,-0.000093,-0.002112
0001547131527077839,0001547131527015336,0.397897,-0.008572,-0.022187,-0.000742,-0.000056,-0.002504
0001547131527140342,0001547131527077839,0.396394,-0.009850,-0.021901,-0.000609,-0.000140,-0.003074
0001547131527202846,0001547131527140342,0.394187,-0.010342,-0.022153,-0.001185,0.000039,-0.003487
0001547131527265348,0001547131527202846,0.396083,-0.011288,-0.022828,-0.001633,0.000199,-0.003347
0001547131527327852,0001547131527265348,0.398143,-0.009434,-0.021751,-0.000618,-0.000118,-0.003365
0001547131527390324,0001547131527327852,0.394521,-0.009079,-0.022493,-0.000460,0.000090,-0.003331
0001547131527452828,0001547131527390324,0.397930,-0.010274,-0.023074,-0.001521,0.000182,-0.003483
0001547131527515331,0001547131527452828,0.395793,-0.009714,-0.023464,-0.000764,0.000288,-0.003581
0001547131527577834,0001547131527515331,0.391917,-0.009701,-0.024309,-0.001036,0.001101,-0.003722
0001547131527640337,0001547131527577834,0.394087,-0.012728,-0.023072,-0.002821,0.001262,-0.003492
0001547131527702841,0001547131527640337,0.391089,-0.012609,-0.024858,-0.003188,0.001783,-0.003421
0001547131527765347,0001547131527702841,0.390402,-0.013093,-0.024248,-0.002946,0.002469,-0.003527
0001547131527827848,0001547131527765347,0.391677,-0.015911,-0.022996,-0.003241,0.002026,-0.003656
0001547131527890350,0001547131527827848,0.398169,-0.015494,-0.019936,-0.003522,0.001097,-0.003864
0001547131527952854,0001547131527890350,0.387216,-0.011676,-0.020605,-0.002000,0.000147,-0.004138
0001547131528015359,0001547131527952854,0.389139,-0.008844,-0.019916,-0.000490,-0.000272,-0.004251
0001547131528077861,0001547131528015359,0.385832,-0.009129,-0.019943,-0.000728,-0.000424,-0.003922
0001547131528140364,0001547131528077861,0.391366,-0.009023,-0.021499,-0.001561,-0.000931,-0.003688
0001547131528202868,0001547131528140364,0.382455,-0.008548,-0.023280,-0.000776,-0.000849,-0.003708
0001547131528265371,0001547131528202868,0.387882,-0.010591,-0.024301,-0.001855,-0.000399,-0.003799
0001547131528327876,0001547131528265371,0.381180,-0.011718,-0.025400,-0.002607,0.000038,-0.003678
0001547131528390378,0001547131528327876,0.378487,-0.009188,-0.024447,0.000367,-0.000021,-0.003750
0001547131528452882,0001547131528390378,0.379675,-0.008596,-0.021296,0.000323,-0.000517,-0.003888
0001547131528515351,0001547131528452882,0.387352,-0.008092,-0.018831,0.000888,-0.001807,-0.003813
0001547131528577855,0001547131528515351,0.378418,-0.005613,-0.020471,0.000865,-0.001342,-0.003757
0001547131528640358,0001547131528577855,0.381159,-0.006882,-0.019928,0.001481,-0.001311,-0.003681
0001547131528702862,0001547131528640358,0.379896,-0.004707,-0.022475,0.001461,-0.001550,-0.003770
0001547131528765366,0001547131528702862,0.383054,-0.009549,-0.022502,-0.001353,-0.002447,-0.003650
0001547131528827869,0001547131528765366,0.380399,-0.013218,-0.020823,-0.004956,-0.002976,-0.003962
0001547131528890372,0001547131528827869,0.379003,-0.011489,-0.023654,-0.001158,-0.000989,-0.004085
0001547131528952885,0001547131528890372,0.377957,-0.006444,-0.023799,0.002393,0.001440,-0.004072
0001547131529015379,0001547131528952885,0.373321,-0.005144,-0.023647,0.001293,0.000395,-0.004279
0001547131529077882,0001547131529015379,0.373423,-0.005076,-0.022410,0.002112,-0.000508,-0.004151
0001547131529140386,0001547131529077882,0.374571,-0.006171,-0.023213,0.000568,-0.000279,-0.003800
0001547131529202889,0001547131529140386,0.374928,-0.007495,-0.021568,-0.000392,0.001293,-0.003608
0001547131529265393,0001547131529202889,0.364298,-0.013585,-0.023569,-0.004064,0.002827,-0.002617
0001547131529327896,0001547131529265393,0.369570,-0.015164,-0.023476,-0.004579,0.003754,-0.003017
0001547131529390400,0001547131529327896,0.371577,-0.011156,-0.024496,0.000046,0.002994,-0.004063
0001547131529452903,0001547131529390400,0.368273,-0.007704,-0.024489,-0.000605,0.002645,-0.004428
0001547131529515407,0001547131529452903,0.370606,-0.008824,-0.021984,-0.000279,0.003193,-0.004071
0001547131529577917,0001547131529515407,0.366501,-0.006197,-0.021465,0.000278,0.002801,-0.003577
0001547131529640380,0001547131529577917,0.367684,-0.006889,-0.019188,0.001236,0.001242,-0.003221
0001547131529702884,0001547131529640380,0.369604,-0.006639,-0.016085,0.000186,-0.000138,-0.003289
0001547131529765387,0001547131529702884,0.371479,-0.010805,-0.016692,-0.002421,-0.001469,-0.003220
0001547131529827890,0001547131529765387,0.375768,-0.011220,-0.017038,-0.000405,-0.002017,-0.003402
0001547131529890394,0001547131529827890,0.375007,-0.008549,-0.017933,-0.001289,-0.002096,-0.003515
0001547131529952897,0001547131529890394,0.363786,-0.009550,-0.020019,-0.002635,-0.001942,-0.003354
0001547131530015401,0001547131529952897,0.358842,-0.009475,-0.022773,-0.001789,-0.002537,-0.003286
0001547131530077905,0001547131530015401,0.362706,-0.011405,-0.021540,-0.000541,-0.002168,-0.003409
0001547131530140409,0001547131530077905,0.352416,-0.006174,-0.021302,0.001384,-0.002091,-0.003657
0001547131530202911,0001547131530140409,0.354235,-0.005205,-0.018769,0.001145,-0.001398,-0.003408
0001547131530265414,0001547131530202911,0.352381,-0.005036,-0.019614,0.001675,-0.000402,-0.003061
0001547131530327918,0001547131530265414,0.346350,-0.004577,-0.021440,0.001390,0.000131,-0.002975
0001547131530390421,0001547131530327918,0.349491,-0.005504,-0.021253,-0.000095,0.000885,-0.002535
0001547131530452925,0001547131530390421,0.348221,-0.009549,-0.021608,-0.002505,0.001191,-0.002104
0001547131530515427,0001547131530452925,0.345124,-0.011013,-0.020864,-0.003459,0.001228,-0.001757
0001547131530577931,0001547131530515427,0.341581,-0.012058,-0.020084,-0.003466,0.001081,-0.001828
0001547131530640434,0001547131530577931,0.338902,-0.009277,-0.019070,-0.002430,0.001496,-0.002254
0001547131530702938,0001547131530640434,0.340419,-0.007184,-0.017872,-0.001696,0.001566,-0.002306
0001547131530765409,0001547131530702938,0.341254,-0.000288,-0.014817,0.001161,0.001034,-0.002249
0001547131530827913,0001547131530765409,0.336583,-0.001932,-0.018494,0.002520,0.000387,-0.001771
0001547131530890416,0001547131530827913,0.341829,0.001718,-0.017492,0.003875,-0.000098,-0.001836
0001547131530952919,0001547131530890416,0.339051,-0.001005,-0.018058,0.000644,-0.000102,-0.001438
0001547131531015423,0001547131530952919,0.334676,-0.004475,-0.019425,-0.001474,0.000412,-0.001289
0001547131531077926,0001547131531015423,0.335741,-0.004897,-0.020204,-0.000709,0.000613,-0.001262
0001547131531140430,0001547131531077926,0.340108,-0.005032,-0.017223,-0.000824,0.000237,-0.001328
0001547131531202934,0001547131531140430,0.342102,-0.007755,-0.018588,-0.001819,0.000389,-0.001444
0001547131531265436,0001547131531202934,0.328621,-0.004947,-0.018552,-0.000392,0.001001,-0.001659
0001547131531327940,0001547131531265436,0.336421,-0.001311,-0.016328,0.000971,0.001154,-0.001797
0001547131531390444,0001547131531327940,0.336651,-0.003158,-0.016129,0.000180,0.000575,-0.001743
0001547131531452947,0001547131531390444,0.336329,-0.002300,-0.016115,0.001254,-0.000205,-0.001754
0001547131531515450,0001547131531452947,0.337790,-0.003671,-0.016696,0.000309,-0.000893,-0.001405
0001547131531577954,0001547131531515450,0.341227,-0.004086,-0.015539,-0.000647,-0.001206,-0.001351
0001547131531640457,0001547131531577954,0.338636,-0.003846,-0.015469,-0.000405,-0.001197,-0.001692
0001547131531702961,0001547131531640457,0.335193,-0.005987,-0.016632,-0.000416,-0.001318,-0.001625
0001547131531765464,0001547131531702961,0.335327,-0.005814,-0.017309,-0.001200,-0.001051,-0.001493
0001547131531827967,0001547131531765464,0.336146,-0.002579,-0.018107,0.000154,-0.000509,-0.001713
0001547131531890438,0001547131531827967,0.330607,-0.004676,-0.019592,-0.000827,-0.000475,-0.001650
0001547131531952941,0001547131531890438,0.335064,-0.003597,-0.017522,-0.000404,-0.000210,-0.001638
0001547131532015444,0001547131531952941,0.326701,-0.003666,-0.019041,0.000328,-0.000781,-0.001268
0001547131532077948,0001547131532015444,0.333912,-0.007074,-0.018460,-0.001694,-0.000820,-0.000849
0001547131532140452,0001547131532077948,0.327984,-0.006393,-0.019239,-0.001643,0.000514,-0.000782
0001547131532202955,0001547131532140452,0.322351,-0.004378,-0.018967,-0.000120,0.001381,-0.001244
0001547131532265458,0001547131532202955,0.319934,-0.004693,-0.017601,-0.000210,0.000941,-0.001326
0001547131532327963,0001547131532265458,0.319384,-0.005077,-0.016301,-0.000595,-0.000377,-0.001263
0001547131532390465,0001547131532327963,0.319093,-0.003929,-0.015363,0.000591,-0.000669,-0.001083
0001547131532452968,0001547131532390465,0.310696,-0.004279,-0.017797,0.000388,-0.000603,-0.000823
0001547131532515471,0001547131532452968,0.317593,-0.006696,-0.016678,-0.000271,-0.000462,-0.000685
0001547131532577975,0001547131532515471,0.317717,-0.005420,-0.016808,-0.001081,-0.000424,-0.000860
0001547131532640478,0001547131532577975,0.308686,-0.005047,-0.018799,-0.000320,0.000445,-0.000960
0001547131532702982,0001547131532640478,0.309208,-0.006878,-0.017624,-0.001318,0.000248,-0.000963
0001547131532765485,0001547131532702982,0.308825,-0.005703,-0.018025,-0.000434,0.000323,-0.001023
0001547131532827989,0001547131532765485,0.302340,-0.004081,-0.018932,0.000425,0.000536,-0.001195
0001547131532890492,0001547131532827989,0.304408,-0.002149,-0.016648,0.001443,0.000662,-0.001165
0001547131532952963,0001547131532890492,0.297559,-0.001214,-0.016849,0.001589,0.000443,-0.000864
0001547131533015466,0001547131532952963,0.301572,-0.002276,-0.014135,0.001887,0.000349,-0.000868
0001547131533077970,0001547131533015466,0.295510,-0.000574,-0.015355,0.001860,0.000068,-0.001035
0001547131533140473,0001547131533077970,0.294650,-0.002821,-0.013994,0.000783,-0.000611,-0.000910
0001547131533202976,0001547131533140473,0.295052,-0.002996,-0.014186,0.000966,-0.001591,-0.000951
0001547131533265480,0001547131533202976,0.289379,-0.003670,-0.016185,-0.000624,-0.000759,-0.000587
0001547131533327983,0001547131533265480,0.285956,-0.005919,-0.018105,-0.002120,-0.000255,-0.000511
0001547131533390487,0001547131533327983,0.284325,-0.007535,-0.019188,-0.002702,0.000394,-0.000821
0001547131533452990,0001547131533390487,0.284419,-0.003700,-0.018628,0.000991,0.000167,-0.001222
0001547131533515493,0001547131533452990,0.285094,0.000528,-0.015447,0.003120,-0.001449,-0.001605
0001547131533577998,0001547131533515493,0.287776,0.001013,-0.014956,0.001358,-0.001048,-0.001659
0001547131533640501,0001547131533577998,0.283119,-0.001639,-0.015874,0.001414,-0.000053,-0.001362
0001547131533703003,0001547131533640501,0.281093,-0.002839,-0.014548,0.000577,0.000353,-0.001010
0001547131533765507,0001547131533703003,0.276129,-0.005049,-0.014207,-0.000464,0.000987,-0.000691
0001547131533828010,0001547131533765507,0.273265,-0.005199,-0.014266,-0.000983,-0.000195,-0.000836
0001547131533890514,0001547131533828010,0.277149,-0.005211,-0.012575,-0.000086,-0.001883,-0.001251
0001547131533953017,0001547131533890514,0.272215,-0.004593,-0.014613,-0.001211,-0.001732,-0.001031
0001547131534015522,0001547131533953017,0.270844,-0.005819,-0.016562,-0.001240,-0.001505,-0.000666
0001547131534078024,0001547131534015522,0.269349,-0.003866,-0.018590,0.001101,-0.000311,-0.001108
0001547131534140495,0001547131534078024,0.265876,-0.002914,-0.016517,0.001030,0.001494,-0.001699
0001547131534202999,0001547131534140495,0.267092,-0.004021,-0.014688,0.000544,0.000478,-0.000897
0001547131534265502,0001547131534202999,0.262113,-0.000322,-0.015198,0.002047,-0.001054,-0.000259
0001547131534328006,0001547131534265502,0.261882,-0.002481,-0.014301,0.001337,-0.001455,-0.000491
0001547131534390509,0001547131534328006,0.258980,-0.005060,-0.014253,-0.000916,-0.000607,-0.000949
0001547131534453012,0001547131534390509,0.252506,-0.004134,-0.015273,-0.000285,-0.000048,-0.001191
0001547131534515516,0001547131534453012,0.250171,-0.003224,-0.013659,0.000832,0.000304,-0.001137
0001547131534578021,0001547131534515516,0.246349,-0.003459,-0.012483,0.000317,-0.000364,-0.001089
0001547131534640522,0001547131534578021,0.250582,-0.004123,-0.011106,-0.001223,-0.001324,-0.000967
0001547131534703026,0001547131534640522,0.241035,-0.004800,-0.011504,-0.000339,-0.001914,-0.001473
0001547131534765531,0001547131534703026,0.235282,-0.002427,-0.012979,0.003044,-0.001856,-0.001831
0001547131534828032,0001547131534765531,0.231589,-0.002002,-0.014292,0.000909,-0.001119,-0.001296
0001547131534890536,0001547131534828032,0.229343,-0.004175,-0.014581,-0.001298,-0.000840,-0.000790
0001547131534953040,0001547131534890536,0.223818,-0.003722,-0.015149,0.000356,-0.000418,-0.001419
0001547131535015545,0001547131534953040,0.220789,-0.004658,-0.016861,0.001118,0.001149,-0.001823
0001547131535078047,0001547131535015545,0.218589,-0.004260,-0.015792,-0.000324,0.000835,-0.001143
0001547131535140550,0001547131535078047,0.217671,-0.003880,-0.014773,-0.000622,-0.000226,-0.000389
0001547131535203020,0001547131535140550,0.214439,-0.001483,-0.014990,0.001374,0.000259,-0.000641
0001547131535265528,0001547131535203020,0.210019,-0.002114,-0.015021,0.001088,0.001080,-0.001150
0001547131535328027,0001547131535265528,0.207107,-0.002125,-0.013784,0.000448,0.001474,-0.001215
0001547131535390531,0001547131535328027,0.205150,-0.002993,-0.011950,0.000634,0.000935,-0.000928
0001547131535453035,0001547131535390531,0.206323,-0.005417,-0.009853,-0.000382,0.001087,-0.000376
0001547131535515549,0001547131535453035,0.198833,-0.004847,-0.011474,0.000245,0.001968,-0.000616
0001547131535578041,0001547131535515549,0.198254,-0.003888,-0.012084,0.000408,0.002108,-0.001418
0001547131535640544,0001547131535578041,0.192768,-0.005254,-0.012293,-0.001904,0.001649,-0.001431
0001547131535703047,0001547131535640544,0.191599,-0.004333,-0.011267,-0.001497,0.001558,-0.000692
0001547131535765551,0001547131535703047,0.188195,-0.004954,-0.011566,-0.000642,0.001257,0.000016
0001547131535828054,0001547131535765551,0.182980,-0.005788,-0.010878,-0.001568,0.000034,-0.000120
0001547131535890559,0001547131535828054,0.182855,-0.006047,-0.010163,-0.001869,-0.000473,-0.001069
0001547131535953061,0001547131535890559,0.179388,-0.004204,-0.009848,-0.001161,-0.000264,-0.001675
